Année,Région,Index,Source,Secteur,Sous-Secteur,Sous-sous-Secteur,Total,CO2 (kt),CH4 (kt),N2O (kt),HFCs (kt CO2eq),PFCs (kt CO2eq),SF6 (kt),NF3 (kt),Total (kt CO2eq)
2020,Nouvelle-Écosse,44,Production de charbon,,,,,7.843376866,4.573256611,0.000443888,0,0,0,0,136.0121922
2020,Nouvelle-Écosse,16,Électricité,,,,,6249.01085,0.525858279,0.087955827,0,0,0.0001771,0,6291.205026
2020,Nouvelle-Écosse,17,Transports,,,,o,4010.785714,0.878285275,0.13025502,68.72910329,0,0,0,4138.624385
2020,Nouvelle-Écosse,18,Transports,Transport de passagers,,,o,2644.137134,0.165043049,0.058185297,42.3514379,0,0,0,2706.528881
2020,Nouvelle-Écosse,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,2373.336705,0.152280312,0.046980452,38.12588595,0,0,0,2428.176259
2020,Nouvelle-Écosse,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,270.8004292,0.012762737,0.011204845,4.225551949,0,0,0,278.3526217
2020,Nouvelle-Écosse,21,Transports,Transport de marchandises,,,o,1075.690494,0.071726056,0.063866485,26.3776654,0,0,0,1121.001108
2020,Nouvelle-Écosse,22,Transports,Transport de marchandises,"Camions lourds, trains",,,827.9922013,0.051001614,0.057177382,18.60214759,0,0,0,863.1744003
2020,Nouvelle-Écosse,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,247.6982928,0.020724442,0.006689103,7.775517809,0,0,0,257.8267072
2020,Nouvelle-Écosse,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,290.9580858,0.64151617,0.008203238,0,0,0,0,311.0943967
2020,Nouvelle-Écosse,25,Industrie lourde,,,,o,371.9985864,0.02234559,0.009148308,1.029568954,0,0,0,376.0781334
2020,Nouvelle-Écosse,26,Industrie lourde,Exploitation minière,,,,126.790932,0.003399191,0.006961467,0.2762634,0,0,0,129.0071615
2020,Nouvelle-Écosse,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,0.877355596,0.001385719,3.48375E-05,0,0,0,0,0.925387664
2020,Nouvelle-Écosse,28,Industrie lourde,Pâtes et papiers,,,,15.72542727,0.004679311,0.000302735,0,0,0,0,15.93667269
2020,Nouvelle-Écosse,29,Industrie lourde,Sidérurgie,,,,0.820855595,0.001379287,3.03347E-05,0,0,0,0,0.867514328
2020,Nouvelle-Écosse,30,Industrie lourde,Ciment,,,,168.8583961,0.007583541,0.001108585,0,0,0,0,169.3645102
2020,Nouvelle-Écosse,31,Industrie lourde,Chaux et gypse,,,,7.559092283,0.001694609,0.000129152,0,0,0,0,7.640766543
2020,Nouvelle-Écosse,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,51.36652763,0.002223931,0.000581197,0.753305555,0,0,0,52.33612053
2020,Nouvelle-Écosse,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,339.4723442,0.049322275,0.025099927,6.326886643,0.392669062,0,0,354.2244043
2020,Nouvelle-Écosse,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,147.3195631,0.032831757,0.013990314,6.326886643,0.392669062,0,0,158.6658414
2020,Nouvelle-Écosse,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,143.796763,0.014604915,0.007712092,0,0,0,0,146.249405
2020,Nouvelle-Écosse,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,48.35601798,0.001885604,0.003397521,0,0,0,0,49.30915787
2020,Nouvelle-Écosse,33,Bâtiments,,,,o,1688.85042,2.429096774,0.089232422,214.9770796,0,0,0,1995.488801
2020,Nouvelle-Écosse,34,Bâtiments,Industrie des services,,,,562.683707,0.067361545,0.060138602,167.7268056,0,0,0,748.2333654
2020,Nouvelle-Écosse,35,Bâtiments,Résidentiel,,,,1126.166713,2.361735229,0.02909382,47.25027409,0,0,0,1247.255436
2020,Nouvelle-Écosse,40,Déchets,,,,o,0.027304163,18.6380152,0.149564082,0.261220904,0,0,0,561.7874324
2020,Nouvelle-Écosse,41,Déchets,Déchets solides,,,,0,17.16193957,0.064792669,0.261220904,0,0,0,497.9655862
2020,Nouvelle-Écosse,42,Déchets,Eaux usées,,,,0,1.473798377,0.084729413,0,0,0,0,63.71964902
2020,Nouvelle-Écosse,43,Déchets,Incinération des déchets,,,,0.027304163,0.002277251,0.000042,0,0,0,0,0.102197191
2020,Nouvelle-Écosse,36,Agriculture,,,,o,75.28038571,8.206505376,0.37112135,0,0,0,0,403.4096941
2020,Nouvelle-Écosse,37,Agriculture,Utilisation de combustibles à la ferme,,,,59.59148186,0.001306035,0.00198496,0,0,0,0,60.15406529
2020,Nouvelle-Écosse,38,Agriculture,Cultures,,,,15.68890386,0.003387226,0.130053023,0,0,0,0,50.24779723
2020,Nouvelle-Écosse,39,Agriculture,Élevage,,,,0,8.201812115,0.239083367,0,0,0,0,293.0078316
2020,Nouveau-Brunswick,0,Total,,,,o,9899.053756,35.68772888,1.074926251,238.7138431,0.173944746,0.00004229,0,11423.04722
2020,Nouveau-Brunswick,1,Pétrole et gaz,,,,o,2896.471506,0.847465228,0.038176043,0,0,0,0,2930.317184
2020,Nouveau-Brunswick,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,18.8660968,0.068772392,0.000487947,0,0,0,0,20.92102972
2020,Nouveau-Brunswick,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,0.140408321,0.014142344,2.68641E-07,0,0,0,0,0.536465146
2020,Nouveau-Brunswick,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,0.010527031,0.002006019,1.84472E-08,0,0,0,0,0.066700454
2020,Nouveau-Brunswick,5,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole léger classique,,0.010527031,0.002006019,1.84472E-08,0,0,0,0,0.066700454
2020,Nouveau-Brunswick,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,18.71516145,0.052624029,0.00048766,0,0,0,0,20.31786412
2020,Nouveau-Brunswick,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,2877.605409,0.778692837,0.037688096,0,0,0,0,2909.396154
2020,Nouveau-Brunswick,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,2877.12797,0.58756689,0.037675756,0,0,0,0,2903.563918
2020,Nouveau-Brunswick,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,0.477439111,0.191125947,1.23401E-05,0,0,0,0,5.832235754
2020,Nouveau-Brunswick,16,Électricité,,,,,2232.34464,0.242368082,0.032466754,0,0,0.00004229,0,2248.728451
2020,Nouveau-Brunswick,17,Transports,,,,o,3042.060436,0.765548278,0.124177285,50.84672421,0,0,0,3147.249492
2020,Nouveau-Brunswick,18,Transports,Transport de passagers,,,o,1956.917203,0.127795379,0.046618443,31.04319713,0,0,0,2003.892558
2020,Nouveau-Brunswick,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,1787.829665,0.117148563,0.03681772,28.43597725,0,0,0,1829.302498
2020,Nouveau-Brunswick,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,169.0875376,0.010646816,0.009800722,2.60721988,0,0,0,174.5900598
2020,Nouveau-Brunswick,21,Transports,Transport de marchandises,,,o,822.4030856,0.040842333,0.070460719,19.80352707,0,0,0,862.0222884
2020,Nouveau-Brunswick,22,Transports,Transport de marchandises,"Camions lourds, trains",,,700.0800153,0.029689083,0.067102906,15.01914815,0,0,0,733.7127278
2020,Nouveau-Brunswick,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,122.3230703,0.01115325,0.003357813,4.784378921,0,0,0,128.3095606
2020,Nouveau-Brunswick,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,262.7401479,0.596910566,0.007098123,0,0,0,0,281.3346464
2020,Nouveau-Brunswick,25,Industrie lourde,,,,o,562.3904448,0.205206778,0.076661993,2.029784319,0,0,0,590.4814471
2020,Nouveau-Brunswick,26,Industrie lourde,Exploitation minière,,,,80.81953165,0.006523252,0.004423793,0.189289374,0,0,0,82.36377724
2020,Nouveau-Brunswick,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,1.713341332,0.001393094,2.35118E-05,0,0,0,0,1.758578606
2020,Nouveau-Brunswick,28,Industrie lourde,Pâtes et papiers,,,,339.5908684,0.159051049,0.055923902,0,0,0,0,358.8641318
2020,Nouveau-Brunswick,29,Industrie lourde,Sidérurgie,,,,1.204841325,0.001393094,2.35118E-05,0,0,0,0,1.250078598
2020,Nouveau-Brunswick,30,Industrie lourde,Ciment,,,,1.204841325,0.001393094,2.35118E-05,0,0,0,0,1.250078598
2020,Nouveau-Brunswick,31,Industrie lourde,Chaux et gypse,,,,96.29957363,0.011900577,0.000977669,0,0,0,0,96.89187212
2020,Nouveau-Brunswick,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,41.55744713,0.023552618,0.015266094,1.840494945,0,0,0,48.10293019
2020,Nouveau-Brunswick,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,334.9065343,0.052166388,0.022454764,5.488525735,0.173944746,0,0,347.9801762
2020,Nouveau-Brunswick,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,173.2028742,0.038981892,0.01285167,5.488525735,0.173944746,0,0,183.3625302
2020,Nouveau-Brunswick,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,76.59451274,0.008834119,0.003781243,0,0,0,0,77.84389753
2020,Nouveau-Brunswick,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,85.1091473,0.004350376,0.005821851,0,0,0,0,86.77374844
2020,Nouveau-Brunswick,33,Bâtiments,,,,o,723.0970741,1.827901735,0.065265511,180.1058894,0,0,0,971.6795726
2020,Nouveau-Brunswick,34,Bâtiments,Industrie des services,,,,340.4222819,0.036812195,0.045003134,142.4320699,0,0,0,495.8109239
2020,Nouveau-Brunswick,35,Bâtiments,Résidentiel,,,,382.6747922,1.791089541,0.020262377,37.67381951,0,0,0,475.8686487
2020,Nouveau-Brunswick,40,Déchets,,,,o,0.052498562,25.0827006,0.120380599,0.242919475,0,0,0,734.5118935
2020,Nouveau-Brunswick,41,Déchets,Déchets solides,,,,0,22.29607617,0.043412675,0.242919475,0,0,0,636.0374111
2020,Nouveau-Brunswick,42,Déchets,Eaux usées,,,,0.00978,2.78306157,0.076902224,0,0,0,0,98.31459327
2020,Nouveau-Brunswick,43,Déchets,Incinération des déchets,,,,0.042718562,0.003562859,0.0000657,0,0,0,0,0.159889114
2020,Nouveau-Brunswick,36,Agriculture,,,,o,107.7306218,6.664371789,0.595343302,0,0,0,0,452.0990069
2020,Nouveau-Brunswick,37,Agriculture,Utilisation de combustibles à la ferme,,,,56.22671026,0.001263064,0.001664435,0,0,0,0,56.70315128
2020,Nouveau-Brunswick,38,Agriculture,Cultures,,,,51.50391153,0.000417247,0.423345682,0,0,0,0,163.7022001
2020,Nouveau-Brunswick,39,Agriculture,Élevage,,,,0,6.662691478,0.170333186,0,0,0,0,231.6936555
2020,Québec,0,Total,,,,o,58448.26027,328.7888939,16.65681808,2271.53634,564.4993398,0.003744278,0.0000358,74993.00868
2020,Québec,1,Pétrole et gaz,,,,o,2571.909068,3.611539686,0.04457342,0,0,0,0,2684.844136
2020,Québec,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,85.06086822,1.275480458,0.002207289,0,0,0,0,121.3592526
2020,Québec,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,0,0.0363475,0,0,0,0,0,1.01773
2020,Québec,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,85.06086822,1.239132958,0.002207289,0,0,0,0,120.3415226
2020,Québec,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,2486.8482,2.336059227,0.042366131,0,0,0,0,2563.484883
2020,Québec,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,2475.24085,0.714423574,0.042068209,0,0,0,0,2506.392785
2020,Québec,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,11.60735065,1.621635653,0.000297922,0,0,0,0,57.09209824
2020,Québec,16,Électricité,,,,,290.5058308,0.005604462,0.0047534,0,0,0.003021,0,362.9159067
2020,Québec,17,Transports,,,,o,26378.64567,5.648280253,0.984919224,436.7152881,0,0,0,27234.5164
2020,Québec,18,Transports,Transport de passagers,,,o,17168.50162,1.104181833,0.40708953,271.8597685,0,0,0,17579.15721
2020,Québec,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,15659.19273,1.035249227,0.323178138,248.4979868,0,0,0,16022.3199
2020,Québec,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,1509.308892,0.068932606,0.083911392,23.36178175,0,0,0,1556.837305
2020,Québec,21,Transports,Transport de marchandises,,,o,6693.430306,0.370866033,0.498272187,164.8555196,0,0,0,7000.712204
2020,Québec,22,Transports,Transport de marchandises,"Camions lourds, trains",,,5770.433924,0.291833645,0.473188394,125.6294266,0,0,0,6029.629617
2020,Québec,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,922.996382,0.079032389,0.025083793,39.22609299,0,0,0,971.0825871
2020,Québec,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,2516.713739,4.173232386,0.079557507,0,0,0,0,2654.646985
2020,Québec,25,Industrie lourde,,,,o,17015.95902,1.553003562,0.306420599,46.21264697,553.811355,0.00043108,0,17750.79896
2020,Québec,26,Industrie lourde,Exploitation minière,,,,2750.139169,0.114111394,0.074653303,5.89604187,0,0,0,2779.013456
2020,Québec,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,6868.052771,0.336041537,0.038111506,0,553.811355,0.00043108,0,7451.503218
2020,Québec,28,Industrie lourde,Pâtes et papiers,,,,1503.650067,0.532207798,0.122033582,0,0,0,0,1550.890785
2020,Québec,29,Industrie lourde,Sidérurgie,,,,934.0277468,0.178488148,0.014685795,0,0,0,0,942.9171507
2020,Québec,30,Industrie lourde,Ciment,,,,3148.355142,0.189344734,0.02813793,0,0,0,0,3161.113346
2020,Québec,31,Industrie lourde,Chaux et gypse,,,,589.5835836,0.024063848,0.002876391,0,0,0,0,591.0196149
2020,Québec,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,1222.150544,0.178746102,0.025922092,40.3166051,0,0,0,1274.341395
2020,Québec,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,4389.149783,0.79163517,0.213735368,77.59167831,10.68798483,0.000292198,0.0000358,4563.678134
2020,Québec,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,2342.549324,0.591593411,0.111501791,77.59167831,10.68798483,0.000292198,0.0000358,2484.384608
2020,Québec,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,1615.526908,0.18235477,0.074701975,0,0,0,0,1640.428865
2020,Québec,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,431.0735509,0.017686989,0.027531603,0,0,0,0,438.8646613
2020,Québec,33,Bâtiments,,,,o,6626.547389,21.71228172,0.772404289,1707.98802,0,0,0,9147.166433
2020,Québec,34,Bâtiments,Industrie des services,,,,4426.598683,0.721332128,0.533826303,1310.73847,0,0,0,5898.998423
2020,Québec,35,Bâtiments,Résidentiel,,,,2199.948705,20.99094959,0.238577985,397.2495502,0,0,0,3248.16801
2020,Québec,40,Déchets,,,,o,8.671823691,143.785723,0.969385819,3.028706622,0,0,0,4294.588016
2020,Québec,41,Déchets,Déchets solides,,,,0,137.1114161,0.157622408,3.028706622,0,0,0,3883.918294
2020,Québec,42,Déchets,Eaux usées,,,,0.542804,6.639978444,0.712599218,0,0,0,0,375.3009933
2020,Québec,43,Déchets,Incinération des déchets,,,,8.129019691,0.034328492,0.099164193,0,0,0,0,35.36872862
2020,Québec,36,Agriculture,,,,o,1166.871681,151.6808261,13.36062596,0,0,0,0,8954.50069
2020,Québec,37,Agriculture,Utilisation de combustibles à la ferme,,,,940.1113556,0.038050819,0.045984377,0,0,0,0,953.3626383
2020,Québec,38,Agriculture,Cultures,,,,226.7603249,0.005274979,8.898205469,0,0,0,0,2584.932474
2020,Québec,39,Agriculture,Élevage,,,,0,151.6375003,4.416436117,0,0,0,0,5416.205579
2020,Ontario,0,Total provincial de l'inventaire,,,,o,123710.3499,488.2348835,25.17419951,4298.236626,20.43933658,0.01070019,0,148622.2199
2020,Ontario,1,Pétrole et gaz,,,,o,6045.958484,34.47010212,0.068329725,0,0,0,0,7029.22872
2020,Ontario,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,781.0607403,16.28710146,0.021136891,0,0,0,0,1242.700857
2020,Ontario,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,47.13715002,3.810393535,0.002390901,0,0,0,0,154.4617577
2020,Ontario,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,0.010039261,0.186877134,7.08466E-21,0,0,0,0,5.242599023
2020,Ontario,5,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole léger classique,,0.010039261,0.186877134,7.08466E-21,0,0,0,0,5.242599023
2020,Ontario,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,733.9135511,12.28983079,0.01874599,0,0,0,0,1082.996501
2020,Ontario,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,5264.897744,18.18300066,0.047192834,0,0,0,0,5786.527863
2020,Ontario,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,5239.957191,0.885241918,0.046555004,0,0,0,0,5277.08104
2020,Ontario,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,24.94055297,17.29775874,0.000637829,0,0,0,0,509.4468226
2020,Ontario,16,Électricité,,,,,3660.518876,1.977126345,0.116238596,0,0,0.00296333,0,3816.319897
2020,Ontario,17,Transports,,,,o,43620.5118,9.346753162,1.895782483,766.735982,0,0,0,45151.33923
2020,Ontario,18,Transports,Transport de passagers,,,o,27947.91972,1.818065253,0.67227964,465.4835228,0,0,0,28642.46318
2020,Ontario,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,25689.32865,1.727344099,0.545698768,429.5986139,0,0,0,26311.90308
2020,Ontario,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,2258.591068,0.090721154,0.126580872,35.88490896,0,0,0,2330.5601
2020,Ontario,21,Transports,Transport de marchandises,,,o,12100.53978,0.585044428,1.111512937,301.2524591,0,0,0,12712.72441
2020,Ontario,22,Transports,Transport de marchandises,"Camions lourds, trains",,,11389.78139,0.541251983,1.091732829,246.1171618,0,0,0,11940.36281
2020,Ontario,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,710.7583906,0.043792444,0.019780108,55.1352973,0,0,0,772.3616049
2020,Ontario,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,3572.052294,6.943643481,0.111989906,0,0,0,0,3796.151636
2020,Ontario,25,Industrie lourde,,,,o,26116.32791,3.610490206,0.425749793,111.2281038,0,0.007069,0,26607.59493
2020,Ontario,26,Industrie lourde,Exploitation minière,,,,1516.217264,0.097618037,0.075852432,6.052501886,0,0,0,1545.103965
2020,Ontario,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,694.1932047,0.11375655,0.012373502,0,0,0.007069,0,866.7788662
2020,Ontario,28,Industrie lourde,Pâtes et papiers,,,,1480.821861,0.422849227,0.081153945,0,0,0,0,1514.167434
2020,Ontario,29,Industrie lourde,Sidérurgie,,,,11472.17448,0.558982507,0.083822304,0,0,0,0,11510.0389
2020,Ontario,30,Industrie lourde,Ciment,,,,4469.145934,0.104641962,0.019305983,0,0,0,0,4477.191995
2020,Ontario,31,Industrie lourde,Chaux et gypse,,,,1028.054957,0.063804096,0.006022988,0,0,0,0,1031.437564
2020,Ontario,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,5455.720208,2.248837827,0.147218639,105.1756019,0,0,0,5662.876208
2020,Ontario,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,8278.626547,1.644036474,0.293675099,157.9146448,20.43933658,0.00066786,0,8596.532157
2020,Ontario,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,5550.763634,1.345132564,0.15611431,157.9146448,20.43933658,0.00066786,0,5823.846326
2020,Ontario,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,2438.755022,0.292008746,0.127380604,0,0,0,0,2480.687127
2020,Ontario,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,289.1078909,0.006895164,0.010180184,0,0,0,0,291.9987043
2020,Ontario,33,Bâtiments,,,,o,33323.53908,39.55453577,1.432840079,3255.915883,0,0,0,38066.68459
2020,Ontario,34,Bâtiments,Industrie des services,,,,16484.07785,2.880134723,1.026802592,2586.567214,0,0,0,19423.39152
2020,Ontario,35,Bâtiments,Résidentiel,,,,16839.46123,36.67440104,0.406037487,669.3486693,0,0,0,18643.29306
2020,Ontario,40,Déchets,,,,o,53.0107752,214.2869575,3.101709106,6.442012557,0,0,0,6881.440511
2020,Ontario,41,Déchets,Déchets solides,,,,0,203.4120491,0.330351298,6.442012557,0,0,0,5789.522481
2020,Ontario,42,Déchets,Eaux usées,,,,3.085965634,10.81585413,2.650110477,0,0,0,0,1008.209158
2020,Ontario,43,Déchets,Incinération des déchets,,,,49.92480957,0.059054285,0.121247331,0,0,0,0,83.70887216
2020,Ontario,36,Agriculture,,,,o,2611.856426,183.3448819,17.83987463,0,0,0,0,12473.0799
2020,Ontario,37,Agriculture,Utilisation de combustibles à la ferme,,,,2349.217236,0.288982956,0.076761249,0,0,0,0,2377.650489
2020,Ontario,38,Agriculture,Cultures,,,,262.639191,0.007462281,12.0357688,0,0,0,0,3452.326866
2020,Ontario,39,Agriculture,Élevage,,,,0,183.0484366,5.727344581,0,0,0,0,6643.10254
2020,Manitoba,0,Total provincial de l'inventaire,,,,o,12471.60436,190.0974112,11.29961211,407.7999442,0.812679834,0.00006167,0,21198.79095
2020,Manitoba,1,Pétrole et gaz,,,,o,277.3902131,20.66557854,0.005266495,0,0,0,0,857.4220335
2020,Manitoba,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,275.9692575,19.32257402,0.005230151,0,0,0,0,818.38732
2020,Manitoba,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,91.77710237,17.69852398,0.000421495,0,0,0,0,587.44747
2020,Manitoba,5,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole léger classique,,91.77710237,17.69852398,0.000421495,0,0,0,0,587.44747
2020,Manitoba,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,184.1921552,1.624050036,0.004808656,0,0,0,0,230.93985
2020,Manitoba,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,1.420955557,1.343004527,3.63441E-05,0,0,0,0,39.03471351
2020,Manitoba,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,1.420955557,1.343004527,3.63441E-05,0,0,0,0,39.03471351
2020,Manitoba,16,Électricité,,,,,41.107904,0.008016556,0.0006096,0,0,0.00006167,0,42.94315657
2020,Manitoba,17,Transports,,,,o,5457.311286,1.654021552,0.354551286,88.59715366,0,0,0,5686.177134
2020,Manitoba,18,Transports,Transport de passagers,,,o,3110.393635,0.205426614,0.097587169,50.07145842,0,0,0,3192.077639
2020,Manitoba,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,2780.589915,0.192881039,0.081126675,45.01897302,0,0,0,2852.508126
2020,Manitoba,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,329.8037204,0.012545575,0.016460495,5.052485398,0,0,0,339.569513
2020,Manitoba,21,Transports,Transport de marchandises,,,o,1683.864466,0.076410718,0.236478705,38.52569525,0,0,0,1787.196518
2020,Manitoba,22,Transports,Transport de marchandises,"Camions lourds, trains",,,1606.262938,0.074067356,0.234198586,32.23557397,0,0,0,1702.635023
2020,Manitoba,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,77.60152785,0.002343362,0.002280119,6.290121281,0,0,0,84.56149483
2020,Manitoba,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,663.0531844,1.37218422,0.020485411,0,0,0,0,706.9029766
2020,Manitoba,25,Industrie lourde,,,,o,1161.007594,0.1382292,0.195070937,7.84397046,0,0,0,1224.41578
2020,Manitoba,26,Industrie lourde,Exploitation minière,,,,163.4517619,0.008160697,0.010705956,0.837502898,0,0,0,167.3548428
2020,Manitoba,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,36.91544317,0.000976271,0.002452682,0,0,0,0,37.59273949
2020,Manitoba,28,Industrie lourde,Pâtes et papiers,,,,46.64323998,0.018615905,0.008735965,0,0,0,0,49.47951592
2020,Manitoba,29,Industrie lourde,Sidérurgie,,,,42.9980458,0.009203979,0.000743003,0,0,0,0,43.45265292
2020,Manitoba,30,Industrie lourde,Ciment,,,,0.203400003,0,0,0,0,0,0,0.203400003
2020,Manitoba,31,Industrie lourde,Chaux et gypse,,,,107.501336,0.00423098,0.000463774,0,0,0,0,107.7427034
2020,Manitoba,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,763.2943672,0.097041367,0.171969557,7.006467562,0,0,0,818.5899257
2020,Manitoba,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,1109.083606,0.311189455,0.04010892,12.33112813,0.812679834,0,0,1141.569583
2020,Manitoba,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,667.3007927,0.204022378,0.020109622,12.33112813,0.812679834,0,0,691.486277
2020,Manitoba,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,423.7108691,0.105498719,0.018778027,0,0,0,0,431.6410105
2020,Manitoba,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,18.07194438,0.001668358,0.001221271,0,0,0,0,18.44229517
2020,Manitoba,33,Bâtiments,,,,o,2595.28048,2.720194587,0.123556383,298.5303329,0,0,0,3002.718703
2020,Manitoba,34,Bâtiments,Industrie des services,,,,1482.426547,0.264859039,0.09576469,238.6747577,0,0,0,1753.895001
2020,Manitoba,35,Bâtiments,Résidentiel,,,,1112.853932,2.455335548,0.027791693,59.85557524,0,0,0,1248.823702
2020,Manitoba,40,Déchets,,,,o,0.058326104,48.5231153,0.254186518,0.497359013,0,0,0,1426.562341
2020,Manitoba,41,Déchets,Déchets solides,,,,0,47.19199124,0.041111982,0.497359013,0,0,0,1332.767789
2020,Manitoba,42,Déchets,Eaux usées,,,,0,1.326817581,0.212994434,0,0,0,0,93.59441723
2020,Manitoba,43,Déchets,Incinération des déchets,,,,0.058326104,0.004306478,8.01028E-05,0,0,0,0,0.200134723
2020,Manitoba,36,Agriculture,,,,o,1830.36495,116.0770661,10.32626197,0,0,0,0,7816.982221
2020,Manitoba,37,Agriculture,Utilisation de combustibles à la ferme,,,,1371.349715,0.061462165,0.062375198,0,0,0,0,1389.600083
2020,Manitoba,38,Agriculture,Cultures,,,,459.0152349,0.661179778,8.828147933,0,0,0,0,2816.987471
